latitude,longitude,dataset,unique_coordinate_id
33.997,-118.28,LAHSA,1372
34.208,-118.466,LAHSA,1374
33.949,-118.28,LAHSA,1375
33.722,-118.29,LAHSA,1376
33.93,-118.239,LAHSA,1378
33.774,-118.278,LAHSA,1379
34.194,-118.37,LAHSA,1380
34.089,-118.168,LAHSA,1381
34.044,-118.443,LAHSA,1382
34.167,-118.38,LAHSA,1384
34.156,-118.413,LAHSA,1386
34.148,-118.435,LAHSA,1387
33.96,-118.26,LAHSA,1388
34.067,-118.289,LAHSA,1389
34.037,-118.373,LAHSA,1390
34.156,-118.439,LAHSA,1392
34.108,-118.33,LAHSA,1393
34.168,-118.501,LAHSA,1394
33.962,-118.291,LAHSA,1395
34.043,-118.443,LAHSA,1397
34.024,-118.241,LAHSA,1399
34.196,-118.401,LAHSA,1400
34.265,-118.521,LAHSA,1401
34.212,-118.474,LAHSA,1402
34.15,-118.374,LAHSA,1403
34.228,-118.463,LAHSA,1405
34.055,-118.254,LAHSA,1408
34.191,-118.448,LAHSA,1409
33.711,-118.292,LAHSA,1410
34.19,-118.449,LAHSA,1412
33.781,-118.295,LAHSA,1413
34.162,-118.584,LAHSA,1414
34.075,-118.219,LAHSA,1415
34.074,-118.219,LAHSA,1416
34.077,-118.221,LAHSA,1417
34.229,-118.467,LAHSA,1418
34.272,-118.39,LAHSA,1419
34.057,-118.209,LAHSA,1420
34.057,-118.279,LAHSA,1421
34.064,-118.252,LAHSA,1422
34.187,-118.447,LAHSA,1423
34.273,-118.387,LAHSA,1424
34.26,-118.385,LAHSA,1425
34.009,-118.277,LAHSA,1426
34.228,-118.474,LAHSA,1427
34.148,-118.433,LAHSA,1428
34.229,-118.468,LAHSA,1429
34.075,-118.231,LAHSA,1430
34.056,-118.276,LAHSA,1432
33.96,-118.309,LAHSA,1433
34.228,-118.468,LAHSA,1435
34.202,-118.449,LAHSA,1439
34.089,-118.17,LAHSA,1441
34.011,-118.287,LAHSA,1442
34.004,-118.331,LAHSA,1443
34.179,-118.405,LAHSA,1444
34.073,-118.373,LAHSA,1445
33.952,-118.281,LAHSA,1449
33.957,-118.278,LAHSA,1450
34.241,-118.603,LAHSA,1451
34.194,-118.619,LAHSA,1452
34.186,-118.369,LAHSA,1455
34.227,-118.467,LAHSA,1458
34.036,-118.376,LAHSA,1459
34.063,-118.294,LAHSA,1460
34.228,-118.485,LAHSA,1462
34.227,-118.468,LAHSA,1464
33.997,-118.421,LAHSA,1465
34.262,-118.496,LAHSA,1467
34.103,-118.318,LAHSA,1468
34.182,-118.384,LAHSA,1469
34.056,-118.237,LAHSA,1470
34.098,-118.352,LAHSA,1471
34.084,-118.22,LAHSA,1472
34.089,-118.164,LAHSA,1473
34.026,-118.393,LAHSA,1475
34.089,-118.165,LAHSA,1476
34.242,-118.462,LAHSA,1477
34.062,-118.284,LAHSA,1478
34.209,-118.448,LAHSA,1479
34.09,-118.164,LAHSA,1480
34.229,-118.457,LAHSA,1482
34.23,-118.457,LAHSA,1484
34.105,-118.256,LAHSA,1485
34.089,-118.172,LAHSA,1486
34.183,-118.398,LAHSA,1488
34.077,-118.286,LAHSA,1490
34.084,-118.189,LAHSA,1491
34.108,-118.318,LAHSA,1492
34.121,-118.229,LAHSA,1493
34.057,-118.298,LAHSA,1494
34.095,-118.205,LAHSA,1495
34.075,-118.29,LAHSA,1496
34.072,-118.266,LAHSA,1497
34.148,-118.434,LAHSA,1498
34.007,-118.281,LAHSA,1499
34.219,-118.368,LAHSA,1502
34.053,-118.237,LAHSA,1504
34.052,-118.222,LAHSA,1505
34.054,-118.238,LAHSA,1507
34.008,-118.33,LAHSA,1508
34.076,-118.291,LAHSA,1509
34.103,-118.321,LAHSA,1511
34.199,-118.518,LAHSA,1513
33.789,-118.263,LAHSA,1514
34.019,-118.33,LAHSA,1515
34.223,-118.467,LAHSA,1516
34.004,-118.33,LAHSA,1517
34.057,-118.299,LAHSA,1518
34.004,-118.327,LAHSA,1520
34.227,-118.473,LAHSA,1522
34.05,-118.242,LAHSA,1523
34.091,-118.162,LAHSA,1524
34.059,-118.257,LAHSA,1526
34.209,-118.596,LAHSA,1527
34.173,-118.557,LAHSA,1530
34.055,-118.237,LAHSA,1532
34.042,-118.241,LAHSA,1533
34.063,-118.238,LAHSA,1534
34.05,-118.244,LAHSA,1535
34.208,-118.597,LAHSA,1537
33.794,-118.299,LAHSA,1538
34.06,-118.276,LAHSA,1542
34.149,-118.435,LAHSA,1543
33.962,-118.309,LAHSA,1544
34.279,-118.46,LAHSA,1545
34.044,-118.255,LAHSA,1546
34.193,-118.555,LAHSA,1547
34.228,-118.457,LAHSA,1548
34.229,-118.458,LAHSA,1549
34.055,-118.242,LAHSA,1550
33.978,-118.31,LAHSA,1552
34.222,-118.571,LAHSA,1554
33.96,-118.262,LAHSA,1555
34.056,-118.272,LAHSA,1557
34.183,-118.385,LAHSA,1558
34.173,-118.565,LAHSA,1559
34.218,-118.473,LAHSA,1560
34.055,-118.272,LAHSA,1562
34.2,-118.377,LAHSA,1563
34.207,-118.596,LAHSA,1564
34.199,-118.517,LAHSA,1565
34.005,-118.333,LAHSA,1566
34.221,-118.468,LAHSA,1568
33.736,-118.281,LAHSA,1569
34.06,-118.284,LAHSA,1570
34.199,-118.379,LAHSA,1571
34.214,-118.595,LAHSA,1572
34.21,-118.447,LAHSA,1573
34.18,-118.448,LAHSA,1574
34.013,-118.418,LAHSA,1577
34.221,-118.473,LAHSA,1578
34.271,-118.417,LAHSA,1579
34.065,-118.202,LAHSA,1580
34.086,-118.177,LAHSA,1583
34.294,-118.412,LAHSA,1584
34.201,-118.474,LAHSA,1585
34.292,-118.41,LAHSA,1589
34.09,-118.306,LAHSA,1590
33.734,-118.28,LAHSA,1593
34.186,-118.368,LAHSA,1594
33.744,-118.292,LAHSA,1595
34.066,-118.284,LAHSA,1597
34.037,-118.375,LAHSA,1600
34.196,-118.4,LAHSA,1601
34.23,-118.467,LAHSA,1602
34.042,-118.247,LAHSA,1603
34.032,-118.25,LAHSA,1604
34.023,-118.244,LAHSA,1605
34.248,-118.446,LAHSA,1606
34.172,-118.566,LAHSA,1607
34.057,-118.261,LAHSA,1608
33.964,-118.291,LAHSA,1609
34.19,-118.4,LAHSA,1610
34.037,-118.296,LAHSA,1611
34.101,-118.305,LAHSA,1612
34.054,-118.271,LAHSA,1613
34.235,-118.565,LAHSA,1615
34.292,-118.414,LAHSA,1616
34.186,-118.479,LAHSA,1617
34.22,-118.571,LAHSA,1618
34.195,-118.401,LAHSA,1619
34.203,-118.474,LAHSA,1620
34.195,-118.4,LAHSA,1621
34.042,-118.442,LAHSA,1623
33.938,-118.256,LAHSA,1625
33.779,-118.266,LAHSA,1626
34.195,-118.369,LAHSA,1629
34.056,-118.26,LAHSA,1631
34.186,-118.388,LAHSA,1632
33.741,-118.292,LAHSA,1633
34.054,-118.264,LAHSA,1634
34.194,-118.402,LAHSA,1635
34.157,-118.377,LAHSA,1636
34.195,-118.595,LAHSA,1637
34.256,-118.501,LAHSA,1638
34.056,-118.261,LAHSA,1639
34.21,-118.595,LAHSA,1640
34.221,-118.441,LAHSA,1642
34.2,-118.529,LAHSA,1643
34.156,-118.409,LAHSA,1644
34.257,-118.469,LAHSA,1645
33.731,-118.287,LAHSA,1647
34.256,-118.499,LAHSA,1649
34.05,-118.275,LAHSA,1650
34.21,-118.388,LAHSA,1651
34.21,-118.389,LAHSA,1652
34.049,-118.267,LAHSA,1653
34.254,-118.502,LAHSA,1654
34.212,-118.473,LAHSA,1656
34.051,-118.24,LAHSA,1657
34.19,-118.399,LAHSA,1658
34.201,-118.483,LAHSA,1659
33.997,-118.287,LAHSA,1661
34.186,-118.478,LAHSA,1662
34.051,-118.263,LAHSA,1665
34.053,-118.267,LAHSA,1666
33.958,-118.415,LAHSA,1667
34.044,-118.299,LAHSA,1668
34.064,-118.294,LAHSA,1669
34.101,-118.337,LAHSA,1670
34.292,-118.413,LAHSA,1671
34.065,-118.293,LAHSA,1672
34.21,-118.596,LAHSA,1673
34.189,-118.589,LAHSA,1674
34.156,-118.379,LAHSA,1675
34.104,-118.321,LAHSA,1676
34.213,-118.455,LAHSA,1677
34.075,-118.22,LAHSA,1678
34.212,-118.452,LAHSA,1680
34.213,-118.448,LAHSA,1681
34.201,-118.479,LAHSA,1682
34.179,-118.384,LAHSA,1683
34.202,-118.528,LAHSA,1684
34.18,-118.396,LAHSA,1685
34.2,-118.509,LAHSA,1687
34.166,-118.378,LAHSA,1688
33.737,-118.283,LAHSA,1689
33.985,-118.311,LAHSA,1690
34.214,-118.494,LAHSA,1691
33.983,-118.303,LAHSA,1692
34.068,-118.284,LAHSA,1693
33.763,-118.293,LAHSA,1694
33.735,-118.281,LAHSA,1695
33.746,-118.291,LAHSA,1696
34.057,-118.24,LAHSA,1697
34.098,-118.35,LAHSA,1698
34.047,-118.218,LAHSA,1699
33.993,-118.265,LAHSA,1701
34.183,-118.396,LAHSA,1702
34.182,-118.397,LAHSA,1703
34.182,-118.396,LAHSA,1704
34.215,-118.371,LAHSA,1705
34.199,-118.533,LAHSA,1707
34.141,-118.363,LAHSA,1708
34.185,-118.396,LAHSA,1709
34.187,-118.553,LAHSA,1711
34.057,-118.292,LAHSA,1712
34.201,-118.428,LAHSA,1713
34.186,-118.498,LAHSA,1714
34.145,-118.412,LAHSA,1715
34.221,-118.442,LAHSA,1716
34.184,-118.396,LAHSA,1717
34.217,-118.486,LAHSA,1718
34.071,-118.267,LAHSA,1719
34.265,-118.472,LAHSA,1720
34.092,-118.211,LAHSA,1721
34.008,-118.268,LAHSA,1722
34.212,-118.463,LAHSA,1723
34.201,-118.448,LAHSA,1724
34.235,-118.467,LAHSA,1725
34.024,-118.275,LAHSA,1726
34.181,-118.426,LAHSA,1727
33.737,-118.29,LAHSA,1728
33.945,-118.265,LAHSA,1729
34.062,-118.341,LAHSA,1732
34.201,-118.392,LAHSA,1733
33.763,-118.311,LAHSA,1734
34.197,-118.485,LAHSA,1735
34.187,-118.37,LAHSA,1737
34.228,-118.464,LAHSA,1738
34.201,-118.563,LAHSA,1739
34.184,-118.451,LAHSA,1740
34.166,-118.584,LAHSA,1743
34.212,-118.475,LAHSA,1744
34.258,-118.471,LAHSA,1745
34.231,-118.467,LAHSA,1746
34.189,-118.561,LAHSA,1747
34.201,-118.379,LAHSA,1748
34.044,-118.252,LAHSA,1749
34.201,-118.529,LAHSA,1750
34.201,-118.544,LAHSA,1751
34.057,-118.293,LAHSA,1752
34.052,-118.266,LAHSA,1753
34.058,-118.291,LAHSA,1754
34.003,-118.281,LAHSA,1756
34.186,-118.387,LAHSA,1757
34.091,-118.163,LAHSA,1758
33.724,-118.292,LAHSA,1759
34.061,-118.284,LAHSA,1762
34.235,-118.561,LAHSA,1763
34.068,-118.258,LAHSA,1766
34.098,-118.206,LAHSA,1767
34.157,-118.413,LAHSA,1770
34.114,-118.269,LAHSA,1772
34.045,-118.246,LAHSA,1773
34.066,-118.289,LAHSA,1774
34.187,-118.549,LAHSA,1775
34.024,-118.309,LAHSA,1777
34.222,-118.47,LAHSA,1778
34.174,-118.562,LAHSA,1779
34.039,-118.274,LAHSA,1780
34.173,-118.555,LAHSA,1781
34.201,-118.427,LAHSA,1782
34.07,-118.264,LAHSA,1783
34.222,-118.57,LAHSA,1784
34.099,-118.334,LAHSA,1785
34.221,-118.428,LAHSA,1786
34.205,-118.448,LAHSA,1787
33.797,-118.286,LAHSA,1788
34.062,-118.246,LAHSA,1790
34.024,-118.244,LAHSA,1792
34.201,-118.45,LAHSA,1793
34.205,-118.396,LAHSA,1796
33.797,-118.288,LAHSA,1797
34.042,-118.253,LAHSA,1798
33.951,-118.385,LAHSA,1799
33.947,-118.28,LAHSA,1800
34.025,-118.244,LAHSA,1802
33.999,-118.281,LAHSA,1803
34.029,-118.267,LAHSA,1804
34.049,-118.291,LAHSA,1808
34.256,-118.502,LAHSA,1809
34.039,-118.246,LAHSA,1810
34.093,-118.162,LAHSA,1811
34.017,-118.279,LAHSA,1812
33.754,-118.292,LAHSA,1813
33.957,-118.28,LAHSA,1814
34.172,-118.53,LAHSA,1815
34.188,-118.533,LAHSA,1816
34.2,-118.53,LAHSA,1818
33.736,-118.296,LAHSA,1819
34.068,-118.257,LAHSA,1820
34.059,-118.274,LAHSA,1822
34.209,-118.571,LAHSA,1823
34.107,-118.33,LAHSA,1825
34.202,-118.485,LAHSA,1826
34.186,-118.481,LAHSA,1827
34.186,-118.48,LAHSA,1828
34.187,-118.448,LAHSA,1829
34.2,-118.457,LAHSA,1830
34.073,-118.277,LAHSA,1831
34.062,-118.285,LAHSA,1832
34.201,-118.536,LAHSA,1833
34.188,-118.549,LAHSA,1834
34.272,-118.389,LAHSA,1835
34.2,-118.448,LAHSA,1836
34.041,-118.248,LAHSA,1839
34.061,-118.233,LAHSA,1840
34.063,-118.292,LAHSA,1841
33.753,-118.292,LAHSA,1842
34.186,-118.482,LAHSA,1843
33.734,-118.281,LAHSA,1844
34.092,-118.326,LAHSA,1845
34.19,-118.411,LAHSA,1846
34.117,-118.27,LAHSA,1847
34.223,-118.429,LAHSA,1848
33.984,-118.472,LAHSA,1849
34.187,-118.484,LAHSA,1850
34.062,-118.294,LAHSA,1851
34.199,-118.596,LAHSA,1853
34.063,-118.293,LAHSA,1854
34.264,-118.499,LAHSA,1856
34.019,-118.278,LAHSA,1857
34.09,-118.169,LAHSA,1858
34.064,-118.248,LAHSA,1859
33.743,-118.293,LAHSA,1860
33.986,-118.311,LAHSA,1864
34.213,-118.48,LAHSA,1865
34.195,-118.594,LAHSA,1866
34.073,-118.216,LAHSA,1868
33.974,-118.335,LAHSA,1869
33.989,-118.473,LAHSA,1870
33.956,-118.28,LAHSA,1872
34.045,-118.247,LAHSA,1874
34.053,-118.283,LAHSA,1875
34.04,-118.308,LAHSA,1877
34.178,-118.396,LAHSA,1878
34.229,-118.465,LAHSA,1879
34.049,-118.332,LAHSA,1880
34.187,-118.477,LAHSA,1881
33.943,-118.239,LAHSA,1882
34.231,-118.458,LAHSA,1883
34.024,-118.266,LAHSA,1887
34.21,-118.493,LAHSA,1888
34.017,-118.28,LAHSA,1889
34.007,-118.277,LAHSA,1891
34.067,-118.215,LAHSA,1893
34.195,-118.466,LAHSA,1894
33.738,-118.28,LAHSA,1895
34.14,-118.371,LAHSA,1897
34.099,-118.335,LAHSA,1900
34.066,-118.252,LAHSA,1901
34.193,-118.366,LAHSA,1902
34.04,-118.309,LAHSA,1906
34.025,-118.266,LAHSA,1907
33.996,-118.256,LAHSA,1908
34.075,-118.215,LAHSA,1909
33.741,-118.296,LAHSA,1910
34.237,-118.446,LAHSA,1917
34.222,-118.426,LAHSA,1918
34.098,-118.332,LAHSA,1919
33.797,-118.302,LAHSA,1920
33.99,-118.46,LAHSA,1926
34.037,-118.251,LAHSA,1927
34.19,-118.423,LAHSA,1929
33.734,-118.287,LAHSA,1930
34.196,-118.466,LAHSA,1931
34.201,-118.486,LAHSA,1932
34.006,-118.267,LAHSA,1933
34.211,-118.45,LAHSA,1935
34.198,-118.466,LAHSA,1936
34.052,-118.273,LAHSA,1937
34.067,-118.288,LAHSA,1939
34.214,-118.448,LAHSA,1940
33.995,-118.476,LAHSA,1941
34.228,-118.458,LAHSA,1942
33.781,-118.263,LAHSA,1943
34.104,-118.338,LAHSA,1944
34.213,-118.456,LAHSA,1945
34.222,-118.432,LAHSA,1946
34.194,-118.483,LAHSA,1947
34.211,-118.448,LAHSA,1949
33.992,-118.273,LAHSA,1950
34.013,-118.281,LAHSA,1951
34.233,-118.404,LAHSA,1953
34.221,-118.466,LAHSA,1954
34.236,-118.376,LAHSA,1955
34.028,-118.268,LAHSA,1956
34.19,-118.562,LAHSA,1957
34.237,-118.375,LAHSA,1958
34.201,-118.472,LAHSA,1960
34.224,-118.426,LAHSA,1961
34.016,-118.277,LAHSA,1962
34.238,-118.604,LAHSA,1963
34.216,-118.45,LAHSA,1964
33.989,-118.309,LAHSA,1966
34.045,-118.211,LAHSA,1967
34.201,-118.562,LAHSA,1968
34.027,-118.267,LAHSA,1969
34.037,-118.284,LAHSA,1970
34.192,-118.547,LAHSA,1972
34.212,-118.447,LAHSA,1973
34.187,-118.449,LAHSA,1974
34.278,-118.437,LAHSA,1975
33.99,-118.475,LAHSA,1976
33.982,-118.335,LAHSA,1977
34.056,-118.24,LAHSA,1978
34.255,-118.444,LAHSA,1979
34.09,-118.276,LAHSA,1980
34.266,-118.467,LAHSA,1981
34.101,-118.338,LAHSA,1982
34.235,-118.451,LAHSA,1983
33.797,-118.287,LAHSA,1984
34.018,-118.277,LAHSA,1985
34.063,-118.284,LAHSA,1986
34.272,-118.457,LAHSA,1987
34.06,-118.287,LAHSA,1988
34.183,-118.453,LAHSA,1989
34.275,-118.384,LAHSA,1990
34.273,-118.504,LAHSA,1991
34.075,-118.216,LAHSA,1992
33.736,-118.287,LAHSA,1993
34.234,-118.504,LAHSA,1994
34.233,-118.405,LAHSA,1995
34.145,-118.369,LAHSA,1997
33.757,-118.292,LAHSA,1998
34.22,-118.569,LAHSA,1999
34.181,-118.454,LAHSA,2000
34.201,-118.601,LAHSA,2001
34.201,-118.572,LAHSA,2002
34.061,-118.282,LAHSA,2003
34.077,-118.222,LAHSA,2004
33.952,-118.273,LAHSA,2005
34.063,-118.283,LAHSA,2006
34.025,-118.246,LAHSA,2007
33.952,-118.385,LAHSA,2008
34.057,-118.237,LAHSA,2009
34.01,-118.287,LAHSA,2011
34.196,-118.474,LAHSA,2012
33.959,-118.269,LAHSA,2013
34.23,-118.46,LAHSA,2014
34.265,-118.466,LAHSA,2015
34.175,-118.47,LAHSA,2016
34.132,-118.409,LAHSA,2017
34.185,-118.397,LAHSA,2018
34.202,-118.53,LAHSA,2020
34.099,-118.329,LAHSA,2022
34.057,-118.243,LAHSA,2023
34.11,-118.332,LAHSA,2024
34.054,-118.24,LAHSA,2027
34.004,-118.266,LAHSA,2028
34.193,-118.483,LAHSA,2029
34.105,-118.322,LAHSA,2030
33.93,-118.233,LAHSA,2031
34.092,-118.21,LAHSA,2032
33.739,-118.279,LAHSA,2033
34.105,-118.337,LAHSA,2035
34.188,-118.553,LAHSA,2036
34.01,-118.283,LAHSA,2037
33.99,-118.476,LAHSA,2038
34.061,-118.285,LAHSA,2039
34.044,-118.249,LAHSA,2040
34.235,-118.576,LAHSA,2042
34.241,-118.369,LAHSA,2043
33.932,-118.239,LAHSA,2046
34.168,-118.37,LAHSA,2047
34.274,-118.383,LAHSA,2048
34.135,-118.215,LAHSA,2050
34.195,-118.588,LAHSA,2051
34.041,-118.243,LAHSA,2052
33.994,-118.475,LAHSA,2054
34.066,-118.274,LAHSA,2055
34.236,-118.565,LAHSA,2056
34.066,-118.253,LAHSA,2057
34.144,-118.227,LAHSA,2058
33.743,-118.28,LAHSA,2059
34.198,-118.465,LAHSA,2060
34.135,-118.214,LAHSA,2061
34.201,-118.485,LAHSA,2063
33.738,-118.288,LAHSA,2064
34.237,-118.562,LAHSA,2065
33.78,-118.262,LAHSA,2066
34.184,-118.5,LAHSA,2067
34.097,-118.338,LAHSA,2068
34.171,-118.476,LAHSA,2069
34.166,-118.585,LAHSA,2070
34.054,-118.281,LAHSA,2071
34.07,-118.268,LAHSA,2072
34.018,-118.426,LAHSA,2074
34.22,-118.568,LAHSA,2076
34.261,-118.496,LAHSA,2078
34.193,-118.474,LAHSA,2079
34.168,-118.486,LAHSA,2080
34.047,-118.29,LAHSA,2081
34.072,-118.379,LAHSA,2082
34.053,-118.282,LAHSA,2085
34.274,-118.382,LAHSA,2086
34.297,-118.418,LAHSA,2087
34.019,-118.268,LAHSA,2088
34.236,-118.45,LAHSA,2089
33.749,-118.287,LAHSA,2090
34.175,-118.484,LAHSA,2091
34.185,-118.502,LAHSA,2092
34.049,-118.239,LAHSA,2093
34.193,-118.515,LAHSA,2095
34.021,-118.274,LAHSA,2096
34.193,-118.549,LAHSA,2097
34.185,-118.503,LAHSA,2098
33.975,-118.288,LAHSA,2099
33.959,-118.273,LAHSA,2100
34.171,-118.472,LAHSA,2102
33.731,-118.292,LAHSA,2103
34.071,-118.304,LAHSA,2104
34.1,-118.332,LAHSA,2105
34.065,-118.236,LAHSA,2106
34.275,-118.38,LAHSA,2107
34.239,-118.567,LAHSA,2108
34.181,-118.5,LAHSA,2109
34.052,-118.244,LAHSA,2110
34.238,-118.566,LAHSA,2111
33.745,-118.28,LAHSA,2112
34.192,-118.474,LAHSA,2113
34.011,-118.263,LAHSA,2114
34.074,-118.272,LAHSA,2115
34.104,-118.337,LAHSA,2116
34.245,-118.585,LAHSA,2119
34.017,-118.274,LAHSA,2121
34.186,-118.501,LAHSA,2122
33.991,-118.478,LAHSA,2123
34.003,-118.268,LAHSA,2125
34.066,-118.279,LAHSA,2126
33.794,-118.243,LAHSA,2128
34.2,-118.485,LAHSA,2129
34.047,-118.243,LAHSA,2130
34.168,-118.482,LAHSA,2131
34.169,-118.479,LAHSA,2132
34.013,-118.275,LAHSA,2133
34.187,-118.456,LAHSA,2134
34.193,-118.617,LAHSA,2135
34.219,-118.466,LAHSA,2136
34.073,-118.232,LAHSA,2137
34.184,-118.502,LAHSA,2138
34.022,-118.275,LAHSA,2139
33.788,-118.263,LAHSA,2140
34.021,-118.273,LAHSA,2141
34.065,-118.238,LAHSA,2142
33.943,-118.246,LAHSA,2147
34.103,-118.317,LAHSA,2148
34.239,-118.603,LAHSA,2149
34.167,-118.584,LAHSA,2150
34.046,-118.255,LAHSA,2151
34.063,-118.235,LAHSA,2152
33.932,-118.244,LAHSA,2153
34.025,-118.274,LAHSA,2154
34.061,-118.281,LAHSA,2155
34.21,-118.434,LAHSA,2156
33.786,-118.283,LAHSA,2157
34.043,-118.251,LAHSA,2160
34.051,-118.267,LAHSA,2162
34.294,-118.452,LAHSA,2163
34.211,-118.447,LAHSA,2164
34.066,-118.268,LAHSA,2165
34.183,-118.483,LAHSA,2166
34.228,-118.465,LAHSA,2167
34.078,-118.26,LAHSA,2168
34.043,-118.442,LAHSA,2169
34.024,-118.259,LAHSA,2172
34.182,-118.483,LAHSA,2176
34.18,-118.483,LAHSA,2177
34.276,-118.378,LAHSA,2178
34.281,-118.401,LAHSA,2179
34.082,-118.26,LAHSA,2180
34.204,-118.531,LAHSA,2183
33.797,-118.292,LAHSA,2184
33.785,-118.282,LAHSA,2185
34.041,-118.239,LAHSA,2186
33.986,-118.472,LAHSA,2187
33.999,-118.28,LAHSA,2188
34.067,-118.202,LAHSA,2190
34.256,-118.597,LAHSA,2191
34.193,-118.531,LAHSA,2192
34.052,-118.27,LAHSA,2193
34.186,-118.503,LAHSA,2197
34.072,-118.274,LAHSA,2202
34.01,-118.26,LAHSA,2205
33.931,-118.269,LAHSA,2206
34.172,-118.545,LAHSA,2207
34.099,-118.289,LAHSA,2209
34.057,-118.275,LAHSA,2210
34.22,-118.427,LAHSA,2211
34.201,-118.53,LAHSA,2212
34.219,-118.605,LAHSA,2213
34.2,-118.588,LAHSA,2214
34.099,-118.338,LAHSA,2216
33.983,-118.304,LAHSA,2217
34.272,-118.459,LAHSA,2218
34.272,-118.461,LAHSA,2219
34.165,-118.37,LAHSA,2220
34.044,-118.248,LAHSA,2222
34.272,-118.46,LAHSA,2223
34.252,-118.535,LAHSA,2224
34.006,-118.277,LAHSA,2225
34.183,-118.502,LAHSA,2227
33.973,-118.278,LAHSA,2228
34.209,-118.431,LAHSA,2229
34.104,-118.343,LAHSA,2230
34.1,-118.29,LAHSA,2233
34.055,-118.239,LAHSA,2234
34.081,-118.223,LAHSA,2235
34.172,-118.54,LAHSA,2236
34.172,-118.56,LAHSA,2237
34.046,-118.246,LAHSA,2238
33.722,-118.288,LAHSA,2239
34.201,-118.531,LAHSA,2241
34.083,-118.221,LAHSA,2242
34.112,-118.267,LAHSA,2246
34.17,-118.475,LAHSA,2247
34.157,-118.448,LAHSA,2248
34.09,-118.237,LAHSA,2249
34.053,-118.24,LAHSA,2250
34.08,-118.26,LAHSA,2251
34.186,-118.466,LAHSA,2253
34.051,-118.282,LAHSA,2255
34.2,-118.396,LAHSA,2256
34.082,-118.261,LAHSA,2257
34.072,-118.27,LAHSA,2258
34.193,-118.579,LAHSA,2262
34.176,-118.472,LAHSA,2263
34.106,-118.33,LAHSA,2264
34.101,-118.327,LAHSA,2265
34.17,-118.48,LAHSA,2266
34.18,-118.536,LAHSA,2267
34.257,-118.605,LAHSA,2268
34.181,-118.483,LAHSA,2269
34.027,-118.266,LAHSA,2271
33.959,-118.311,LAHSA,2272
34.078,-118.221,LAHSA,2273
33.786,-118.28,LAHSA,2274
34.077,-118.288,LAHSA,2275
34.148,-118.37,LAHSA,2276
34.203,-118.532,LAHSA,2278
34.222,-118.474,LAHSA,2279
34.155,-118.441,LAHSA,2281
34.154,-118.44,LAHSA,2282
33.992,-118.266,LAHSA,2283
34.186,-118.397,LAHSA,2284
33.787,-118.279,LAHSA,2285
34.232,-118.373,LAHSA,2286
34.186,-118.494,LAHSA,2287
34.054,-118.445,LAHSA,2288
34.192,-118.545,LAHSA,2289
33.932,-118.246,LAHSA,2290
34.272,-118.462,LAHSA,2291
34,-118.281,LAHSA,2295
34.138,-118.364,LAHSA,2297
34.265,-118.523,LAHSA,2298
34.071,-118.377,LAHSA,2299
34.085,-118.344,LAHSA,2300
33.786,-118.282,LAHSA,2303
34.052,-118.281,LAHSA,2304
33.794,-118.291,LAHSA,2305
34.061,-118.235,LAHSA,2306
33.99,-118.449,LAHSA,2307
34.056,-118.238,LAHSA,2308
34.073,-118.354,LAHSA,2310
34.07,-118.217,LAHSA,2311
34.181,-118.538,LAHSA,2312
34.235,-118.458,LAHSA,2313
34.045,-118.236,LAHSA,2315
34.239,-118.604,LAHSA,2317
34.088,-118.236,LAHSA,2318
33.991,-118.308,LAHSA,2319
34.206,-118.485,LAHSA,2320
34.266,-118.46,LAHSA,2321
34.007,-118.266,LAHSA,2323
34.178,-118.48,LAHSA,2324
34.042,-118.238,LAHSA,2325
34.037,-118.438,LAHSA,2326
34,-118.467,LAHSA,2327
34.186,-118.398,LAHSA,2328
34.172,-118.553,LAHSA,2329
34.169,-118.497,LAHSA,2330
34.111,-118.184,LAHSA,2332
34.065,-118.249,LAHSA,2334
34.167,-118.583,LAHSA,2335
34.209,-118.599,LAHSA,2337
34.048,-118.244,LAHSA,2340
34.111,-118.333,LAHSA,2342
34.237,-118.374,LAHSA,2343
34.013,-118.28,LAHSA,2344
34.021,-118.419,LAHSA,2345
34.059,-118.235,LAHSA,2346
34.086,-118.214,LAHSA,2348
34.264,-118.527,LAHSA,2350
34.261,-118.321,LAHSA,2351
34.171,-118.483,LAHSA,2353
33.979,-118.467,LAHSA,2354
34.108,-118.332,LAHSA,2355
33.992,-118.479,LAHSA,2356
34.024,-118.247,LAHSA,2357
34.182,-118.482,LAHSA,2359
34.109,-118.331,LAHSA,2360
34.223,-118.451,LAHSA,2361
34.048,-118.247,LAHSA,2362
34.047,-118.257,LAHSA,2363
34.201,-118.546,LAHSA,2364
34.168,-118.614,LAHSA,2365
34.154,-118.439,LAHSA,2366
33.778,-118.282,LAHSA,2367
34.173,-118.553,LAHSA,2369
34.201,-118.579,LAHSA,2370
34.18,-118.544,LAHSA,2371
34.15,-118.37,LAHSA,2373
34.18,-118.539,LAHSA,2375
34.196,-118.544,LAHSA,2376
33.997,-118.475,LAHSA,2377
34.01,-118.282,LAHSA,2378
34.147,-118.506,LAHSA,2379
34.06,-118.235,LAHSA,2380
34.1,-118.289,LAHSA,2381
33.991,-118.476,LAHSA,2382
34.208,-118.536,LAHSA,2383
34.102,-118.319,LAHSA,2384
34.188,-118.534,LAHSA,2385
34.088,-118.314,LAHSA,2386
